  3.40000E+01  9.26853E-03  5.76421E-03  3.50432E-03  2.58245E-03  1.35252E-03  4.38299E-03  2.58246E-03  4.38299E-03  1.15582E-04
  3.50000E+01  9.36089E-03  5.81790E-03  3.54298E-03  2.59896E-03  1.36661E-03  4.43307E-03  2.59897E-03  4.43307E-03  1.15810E-04
  3.60000E+01  9.45507E-03  5.87265E-03  3.58243E-03  2.61578E-03  1.38100E-03  4.48416E-03  2.61579E-03  4.48416E-03  1.16038E-04
  3.70000E+01  9.55115E-03  5.92847E-03  3.62267E-03  2.63291E-03  1.39569E-03  4.53627E-03  2.63292E-03  4.53627E-03  1.16267E-04
  3.80000E+01  9.64916E-03  5.98541E-03  3.66375E-03  2.65037E-03  1.41071E-03  4.58944E-03  2.65038E-03  4.58944E-03  1.16496E-04
  3.90000E+01  9.74917E-03  6.04349E-03  3.70568E-03  2.66816E-03  1.42605E-03  4.64371E-03  2.66817E-03  4.64371E-03  1.16726E-04
  4.00000E+01  9.85125E-03  6.10276E-03  3.74849E-03  2.68630E-03  1.44173E-03  4.69911E-03  2.68631E-03  4.69911E-03  1.16957E-04
  4.10000E+01  9.95547E-03  6.16325E-03  3.79222E-03  2.70479E-03  1.45776E-03  4.75568E-03  2.70480E-03  4.75568E-03  1.17189E-04
  4.20000E+01  1.00619E-02  6.22499E-03  3.83688E-03  2.72366E-03  1.47416E-03  4.81344E-03  2.72367E-03  4.81344E-03  1.17421E-04
  4.30000E+01  1.01706E-02  6.28804E-03  3.88252E-03  2.74291E-03  1.49093E-03  4.87245E-03  2.74292E-03  4.87245E-03  1.17654E-04
  4.40000E+01  1.02816E-02  6.35243E-03  3.92916E-03  2.76255E-03  1.50809E-03  4.93274E-03  2.76256E-03  4.93274E-03  1.17888E-04
  4.50000E+01  1.03950E-02  6.41821E-03  3.97683E-03  2.78261E-03  1.52565E-03  4.99435E-03  2.78262E-03  4.99435E-03  1.18122E-04
  4.60000E+01  1.05110E-02  6.48543E-03  4.02558E-03  2.80308E-03  1.54362E-03  5.05733E-03  2.80309E-03  5.05733E-03  1.18357E-04
  4.70000E+01  1.06296E-02  6.55413E-03  4.07543E-03  2.82400E-03  1.56203E-03  5.12172E-03  2.82401E-03  5.12172E-03  1.18593E-04
  4.80000E+01  1.07508E-02  6.62437E-03  4.12643E-03  2.84537E-03  1.58088E-03  5.18757E-03  2.84538E-03  5.18757E-03  1.18830E-04
  4.90000E+01  1.08748E-02  6.69619E-03  4.17862E-03  2.86721E-03  1.60020E-03  5.25493E-03  2.86722E-03  5.25493E-03  1.19067E-04
  5.00000E+01  1.10017E-02  6.76966E-03  4.23204E-03  2.88954E-03  1.62000E-03  5.32386E-03  2.88955E-03  5.32386E-03  1.19305E-04
  5.10000E+01  1.11316E-02  6.84483E-03  4.28673E-03  2.91238E-03  1.64030E-03  5.39441E-03  2.91239E-03  5.39441E-03  1.19543E-04
  5.20000E+01  1.12645E-02  6.92177E-03  4.34274E-03  2.93574E-03  1.66111E-03  5.46664E-03  2.93575E-03  5.46664E-03  1.19783E-04
  5.30000E+01  1.14007E-02  7.00054E-03  4.40011E-03  2.95965E-03  1.68246E-03  5.54060E-03  2.95966E-03  5.54060E-03  1.20023E-04
  5.40000E+01  1.15401E-02  7.08121E-03  4.45891E-03  2.98412E-03  1.70437E-03  5.61637E-03  2.98413E-03  5.61637E-03  1.20264E-04
  5.50000E+01  1.16830E-02  7.16385E-03  4.51918E-03  3.00918E-03  1.72687E-03  5.69401E-03  3.00919E-03  5.69401E-03  1.20505E-04
  5.60000E+01  1.18295E-02  7.24853E-03  4.58098E-03  3.03486E-03  1.74996E-03  5.77359E-03  3.03487E-03  5.77359E-03  1.20747E-04
  5.70000E+01  1.19797E-02  7.33534E-03  4.64436E-03  3.06117E-03  1.77369E-03  5.85518E-03  3.06118E-03  5.85518E-03  1.20990E-04
  5.80000E+01  1.21338E-02  7.42436E-03  4.70939E-03  3.08814E-03  1.79807E-03  5.93886E-03  3.08815E-03  5.93886E-03  1.21234E-04
  5.90000E+01  1.22918E-02  7.51566E-03  4.77614E-03  3.11580E-03  1.82313E-03  6.02472E-03  3.11581E-03  6.02472E-03  1.21478E-04
  6.00000E+01  1.24540E-02  7.60936E-03  4.84468E-03  3.14418E-03  1.84890E-03  6.11284E-03  3.14419E-03  6.11284E-03  1.21724E-04
  6.10000E+01  1.26206E-02  7.70554E-03  4.91507E-03  3.17331E-03  1.87541E-03  6.20331E-03  3.17332E-03  6.20331E-03  1.21969E-04
  6.20000E+01  1.27917E-02  7.80430E-03  4.98740E-03  3.20322E-03  1.90270E-03  6.29622E-03  3.20323E-03  6.29622E-03  1.22216E-04
  6.30000E+01  1.29675E-02  7.90576E-03  5.06174E-03  3.23394E-03  1.93079E-03  6.39168E-03  3.23396E-03  6.39168E-03  1.22464E-04
  6.40000E+01  1.31482E-02  8.01003E-03  5.13818E-03  3.26552E-03  1.95972E-03  6.48980E-03  3.26553E-03  6.48980E-03  1.22712E-04
  6.50000E+01  1.33340E-02  8.11723E-03  5.21681E-03  3.29798E-03  1.98954E-03  6.59069E-03  3.29799E-03  6.59069E-03  1.22961E-04
  6.60000E+01  1.35252E-02  8.22748E-03  5.29773E-03  3.33137E-03  2.02027E-03  6.69446E-03  3.33138E-03  6.69446E-03  1.23210E-04
  6.70000E+01  1.37220E-02  8.34093E-03  5.38104E-03  3.36574E-03  2.05197E-03  6.80125E-03  3.36575E-03  6.80125E-03  1.23461E-04
  6.80000E+01  1.39246E-02  8.45771E-03  5.46685E-03  3.40111E-03  2.08467E-03  6.91118E-03  3.40113E-03  6.91118E-03  1.23712E-04
  6.90000E+01  1.41332E-02  8.57798E-03  5.55527E-03  3.43756E-03  2.11844E-03  7.02440E-03  3.43757E-03  7.02440E-03  1.23964E-04
  7.00000E+01  1.43483E-02  8.70189E-03  5.64642E-03  3.47511E-03  2.15330E-03  7.14106E-03  3.47513E-03  7.14106E-03  1.24217E-04
