120.387	1175
124.488	1177.34
128.587	1189.22
132.684	1184.23
136.778	1182.73
140.868	1193.65
144.956	1206.2
149.041	1198.59
153.124	1210.4
157.203	1212.38
161.281	1207.92
165.354	1209.66
169.426	1216.61
173.494	1217.83
177.56	1215.75
181.624	1216.57
185.685	1219.27
189.742	1218.48
193.797	1224.91
197.849	1224.12
201.899	1219.39
205.945	1224.99
209.989	1217.84
214.031	1215.3
218.07	1213
222.106	1202.36
226.139	1204.88
230.17	1209.67
234.198	1202.57
238.223	1191.3
242.245	1180.31
246.265	1180.83
250.282	1170.16
254.296	1173.6
258.308	1160.83
262.317	1160.75
266.323	1157.14
270.327	1151.21
274.328	1157.77
278.326	1149.01
282.322	1145.86
286.314	1139.59
290.305	1132.22
294.293	1131
298.277	1133.33
302.259	1128.37
306.24	1128.21
310.216	1130.06
314.191	1133.09
318.163	1128.41
322.131	1115.94
326.098	1119.95
330.061	1118.31
334.022	1119.7
337.981	1113.33
341.936	1112.3
345.889	1104.76
349.84	1111.25
353.788	1106.48
357.733	1110.32
361.676	1106.85
365.616	1103.05
369.554	1105.33
373.488	1104.96
377.42	1101.01
381.35	1095.53
385.277	1098.99
389.201	1090.75
393.123	1092.83
397.042	1094.58
400.959	1097.82
404.873	1090.92
408.784	1091.46
412.693	1094.58
416.599	1093.82
420.503	1098.63
424.403	1093.9
428.302	1091.43
432.198	1100.9
436.091	1090.47
439.982	1093.4
443.871	1091.55
447.755	1089.96
451.639	1089.76
455.519	1099.02
459.397	1095.65
463.273	1094.49
467.145	1083.92
471.015	1092.94
474.883	1093.64
478.748	1095.6
482.611	1081.91
486.471	1089.81
490.328	1090.13
494.184	1086.45
498.036	1087.26
501.886	1094.93
505.733	1093.27
509.578	1100.09
513.42	1128.33
517.26	1187.79
521.097	1264.75
524.932	1267.02
528.764	1193.57
532.594	1129.37
536.421	1106.64
540.246	1094.54
544.068	1082.82
547.888	1087.76
551.704	1089.29
555.52	1086.74
559.332	1086.55
563.142	1092.66
566.949	1079.41
570.754	1092.6
574.555	1090.28
578.355	1083.13
582.153	1084.24
585.947	1081.89
589.74	1081.49
593.53	1085.73
597.317	1083.63
601.102	1079.1
604.884	1079.93
608.663	1079.74
612.441	1083.11
616.217	1076.66
619.989	1076.51
623.759	1082.79
627.526	1081.09
631.292	1079.42
635.054	1078.81
638.815	1078.02
642.572	1078.53
646.328	1080.32
650.081	1081.76
653.831	1085.44
657.579	1078.12
661.325	1085.6
665.068	1081.63
668.809	1081.08
672.548	1079.9
676.283	1078.81
680.016	1084.03
683.748	1074.68
687.477	1079.06
691.203	1082.92
694.926	1076.56
698.648	1075.88
702.367	1077.93
706.083	1080.69
709.798	1076.81
713.51	1068.12
717.219	1081.02
720.926	1076.65
724.631	1078.99
728.332	1078.32
732.032	1077.22
735.729	1070.2
739.425	1074.51
743.117	1072.67
746.808	1076.26
750.496	1074.81
754.18	1072.39
757.864	1073.46
761.545	1075.14
765.223	1077.33
768.899	1070.41
772.572	1076.82
776.244	1080.99
779.912	1074.12
783.579	1072.65
787.244	1077.6
790.905	1080.08
794.565	1080.4
798.222	1074.42
801.877	1072.63
805.529	1076.9
809.179	1076.69
