31.1575	2057.5
35.3359	1833.5
39.5104	1983
43.6833	2474.5
47.8534	2720
52.0207	2839
56.1843	2947
60.3462	3024
64.5044	2857
68.6609	2703.5
72.8136	2481
76.9646	2390
81.1119	2371
85.2564	2308.5
89.3983	2325.5
93.5375	2357
97.6739	2332.5
101.808	2345
105.939	2485
110.067	2497.5
114.193	2567
118.316	2656
122.436	2672
126.553	2686.5
130.667	2820
134.779	2748.5
138.888	2875
142.994	2933
147.098	2952
151.199	3090
155.297	3081.5
159.392	3058
163.485	3144.5
167.574	3131
171.662	3221
175.746	3235
179.828	3242
183.907	3254
187.984	3224.5
192.058	3204.5
196.128	3213
200.197	3133.5
204.262	3196.5
208.326	3109.5
212.385	3115.5
216.444	3078
220.498	3057.5
224.55	2966
228.6	2981.5
232.646	2874
236.69	2790
240.732	2745.5
244.771	2670
248.807	2645
252.841	2618.5
256.872	2567
260.899	2576.5
264.925	2522
268.948	2412.5
272.968	2454
276.985	2366
281.001	2326
285.013	2342
289.022	2297.5
293.029	2220.5
297.034	2219
301.036	2187.5
305.035	2155.5
309.031	2162
313.025	2173.5
317.016	2167.5
321.005	2147
324.991	2144
328.974	2121
332.955	2148.5
336.933	2150
340.909	2101.5
344.881	2133
348.851	2113.5
352.82	2127
356.785	2084
360.747	2125
364.707	2123.5
368.664	2115.5
372.619	2093
376.571	2085.5
380.52	2102
384.468	2051
388.412	2094
392.354	2049
396.293	2020.5
400.23	2042
404.164	2072
408.095	2062
412.025	2113
415.951	2095
419.875	2114.5
423.796	2139
427.715	2126
431.631	2192
435.545	2095.5
439.456	2131
443.364	2215.5
447.271	2172
451.174	2134.5
455.075	2153
458.974	2153.5
462.869	2168
466.762	2163
470.654	2175
474.542	2151.5
478.427	2186.5
482.311	2209.5
486.191	2198.5
490.07	2133
493.945	2235
497.819	2208
501.69	2159
505.557	2198
509.423	2177.5
513.287	2152
517.147	2192.5
521.006	2157
524.861	2217.5
528.714	2201
532.565	2155.5
536.414	2204.5
540.259	2248
544.102	2224
547.943	2196
551.781	2244
555.617	2268.5
559.45	2266
563.281	2265
567.109	2282.5
570.936	2276.5
574.759	2270.5
578.58	2300
582.398	2329
586.214	2245.5
590.029	2315
593.84	2239
597.648	2275.5
601.455	2274.5
605.259	2238
609.059	2286
612.858	2269.5
616.655	2355.5
620.449	2278.5
624.241	2307
628.03	2265.5
631.817	2280.5
635.601	2271.5
639.383	2375
643.162	2323.5
646.939	2291.5
650.714	2360.5
654.486	2325
658.256	2372
662.023	2385
665.789	2388.5
669.552	2404
673.311	2376.5
677.069	2409
680.824	2372
684.578	2431.5
688.328	2399
692.076	2385
695.822	2414
699.565	2366.5
703.306	2420.5
707.045	2385
710.781	2411
714.515	2395.5
718.247	2424.5
721.975	2440
725.702	2396
729.427	2397.5
733.149	2433.5
736.869	2425
740.586	2481
744.3	2453
748.013	2452
751.724	2450
755.431	2463.5
759.137	2496.5
762.84	2470.5
766.54	2452.5
770.239	2485
773.935	2570.5
777.629	2508.5
781.32	2523.5
785.009	2512.5
788.695	2533.5
792.38	2532.5
796.062	2547.5
799.742	2585.5
803.419	2551
807.094	2607.5
810.767	2580
814.437	2575
818.105	2523
821.77	2622.5
825.434	2567
829.096	2569
832.754	2645.5
836.411	2596
840.065	2592
843.716	2645.5
847.367	2610.5
851.014	2627.5
854.659	2686.5
858.301	2656
861.942	2606.5
865.58	2696
869.215	2651
872.849	2646.5
876.48	2691.5
880.109	2660.5
883.736	2714
887.36	2693.5
890.982	2681.5
894.602	2741.5
898.219	2703.5
901.835	2658
905.448	2678
909.058	2719
912.667	2689.5
916.272	2743
919.877	2656
923.479	2725.5
927.077	2682
930.675	2698.5
