120.038	2216
122.004	2691
123.97	2902.78
125.936	2851.67
127.901	2738.62
129.865	2670.4
131.828	2610.02
133.791	2539.99
135.752	2436.78
137.714	2330.94
139.675	2318.26
141.635	2234.73
143.594	2178.38
145.553	2142.33
147.51	2116.45
149.467	2104.58
151.425	2068.48
153.38	2011.61
155.335	1989.4
157.289	1967.77
159.243	1951.72
161.195	1930.76
163.148	1903.32
165.099	1885.52
167.051	1867.61
169.001	1838.38
170.95	1833.37
172.899	1794.23
174.847	1805.54
176.795	1790.79
178.742	1725.48
180.687	1731.78
182.633	1720.24
184.577	1696.57
186.521	1695.26
188.464	1677.61
190.407	1651.83
192.35	1656.51
194.291	1651.8
196.23	1631.66
198.17	1643.45
200.11	1682.62
202.048	1675.51
203.986	1656.87
205.923	1664.39
207.859	1680.06
209.795	1711.5
211.73	1700.73
213.665	1716.06
215.598	1734.17
217.531	1723.93
219.463	1759.74
221.395	1728.95
223.326	1713.55
225.256	1679.91
227.186	1640.08
229.114	1633.22
231.042	1586.92
232.97	1557.92
234.897	1525.9
236.823	1466.86
238.749	1430.31
240.673	1380.28
242.597	1365.72
244.521	1315.16
246.443	1311.34
248.366	1259.05
250.287	1255.24
252.207	1235.28
254.127	1241.04
256.046	1224.94
257.965	1220.43
259.883	1215.74
261.8	1210.3
263.716	1212.73
265.633	1207.28
267.547	1199.21
269.463	1190.99
271.376	1195.14
273.289	1186.46
275.202	1184.72
277.113	1184.93
279.025	1183.55
280.935	1174.21
282.845	1165.51
284.754	1167.43
286.663	1171.42
288.57	1164.43
290.478	1158.44
292.384	1152.27
294.29	1147.42
296.195	1146.18
298.099	1132.98
300.003	1147.8
301.907	1133.97
303.808	1130.49
305.711	1136.1
307.612	1140.42
309.512	1136.51
311.412	1120.61
313.31	1126.97
315.21	1134.53
317.107	1135.34
319.004	1141.34
320.9	1133.09
322.796	1125.46
324.691	1128.9
326.585	1131.34
328.48	1135.78
330.372	1128.38
332.264	1130.8
334.156	1135.23
336.047	1126.82
337.937	1120.34
339.827	1110.81
341.717	1129.21
343.605	1127.85
345.492	1131.57
347.38	1117.64
349.266	1120.12
351.151	1120.93
353.037	1119.17
354.922	1118.14
356.805	1120.17
358.688	1104
360.57	1115.66
362.452	1114.72
364.334	1122.55
366.214	1110.1
368.094	1113.51
369.973	1123.26
371.851	1126.48
373.728	1115.25
375.606	1120.62
377.482	1132.29
379.358	1125.39
381.233	1134.16
383.108	1134.23
384.982	1135.67
386.855	1144.76
388.727	1143.82
390.599	1143.64
392.47	1156.39
394.34	1145.99
396.21	1149.21
398.08	1150.89
399.948	1156.24
401.817	1157.73
403.683	1159.99
405.551	1158.19
407.416	1163.29
409.281	1166.28
411.146	1179.88
413.01	1162.66
414.874	1158.12
416.736	1150.5
418.598	1143.08
420.459	1131.43
422.32	1134.19
424.18	1131.22
426.04	1127.39
427.898	1127.12
429.756	1115.41
431.614	1113.82
433.471	1115.78
435.327	1114.38
437.182	1109.27
439.038	1110.71
440.892	1113.03
442.745	1104.94
444.599	1105.09
446.451	1101.13
448.302	1097.77
450.153	1103.31
452.003	1094.66
453.853	1094.53
455.702	1100.13
457.551	1090.53
459.399	1086.14
461.245	1073.47
463.092	1085.6
464.938	1080.86
466.783	1081.61
468.627	1077.65
470.471	1078.34
472.314	1082.03
474.157	1078.5
475.999	1080.14
477.84	1072.89
479.681	1080.88
481.521	1080.17
483.36	1085.62
485.198	1080.56
487.037	1068.87
488.875	1080.52
490.712	1075.58
492.548	1065.36
494.383	1077
496.218	1079.73
498.052	1074.79
499.885	1075.91
501.719	1071.92
503.551	1068.95
505.383	1064.94
507.214	1068.83
509.044	1074.32
510.874	1072.55
512.703	1070.65
514.532	1085.53
516.359	1077.43
518.187	1084.38
520.013	1076
521.839	1076.74
523.665	1077.24
525.489	1080.18
527.313	1076.68
529.137	1078.49
530.959	1080.88
532.781	1089.93
534.603	1091.12
536.424	1093.55
538.244	1092.14
540.064	1103.95
541.882	1102
543.701	1099.19
545.518	1100.87
547.336	1099.96
549.152	1097.98
550.968	1111.5
552.783	1111.44
554.598	1104.28
556.411	1097.54
558.224	1095.88
560.038	1095.88
561.85	1088.85
563.661	1081.59
565.472	1089.87
567.281	1083.41
569.091	1086.71
570.9	1087.12
572.708	1088.74
574.516	1083.14
576.323	1080.64
578.129	1086.66
579.935	1083.51
581.74	1082.14
583.545	1083.15
585.349	1087.76
587.152	1077.85
588.954	1071.24
590.757	1077.44
592.558	1084.49
594.358	1075.77
596.159	1074.75
597.958	1077.18
599.757	1076.41
601.555	1078.92
603.352	1075.91
605.15	1081.31
606.946	1077.93
608.742	1079.71
610.537	1088.22
612.332	1079.43
614.125	1107.68
615.919	1128.04
617.711	1162.51
619.503	1205.22
621.295	1251.52
623.085	1280.03
624.876	1264.48
626.666	1272.04
628.454	1206.25
630.242	1139.67
632.03	1107.31
633.817	1103.8
635.603	1093.88
637.389	1091.53
639.175	1078.63
640.96	1083.81
642.743	1076.56
644.527	1079.96
646.309	1077.92
648.091	1081.5
649.873	1077.21
651.653	1075.77
653.434	1067.26
655.214	1064.39
656.993	1067.93
658.772	1057.55
660.549	1063.62
662.327	1064.39
