120.038	1144.72
122.004	1121.97
123.97	1111.42
125.936	1106.84
127.901	1103.28
129.865	1100.85
131.828	1096.56
133.791	1093.04
135.752	1089.24
137.714	1091.25
139.675	1097.43
141.635	1095.97
143.594	1099
145.553	1103.56
147.51	1111.42
149.467	1125.61
151.425	1141.11
153.38	1151.92
155.335	1156.35
157.289	1149.73
159.243	1133.13
161.195	1112.67
163.148	1095.78
165.099	1087.71
167.051	1081.15
169.001	1076.48
170.95	1073.14
172.899	1070.72
174.847	1067.93
176.795	1065.58
178.742	1063.93
180.687	1062.99
182.633	1062.66
184.577	1062.36
186.521	1062.51
188.464	1061.89
190.407	1061.36
192.35	1060.77
194.291	1059.9
196.23	1058.27
198.17	1057.02
200.11	1056.09
202.048	1055.4
203.986	1054.9
205.923	1054.4
207.859	1054.3
209.795	1054.3
211.73	1054.39
213.665	1054.63
215.598	1055
217.531	1055.29
219.463	1055.75
221.395	1056.03
223.326	1056.28
225.256	1056.3
227.186	1056.09
229.114	1055.78
231.042	1055.62
232.97	1055.37
234.897	1055.38
236.823	1055.13
238.749	1054.67
240.673	1054.62
242.597	1054.85
244.521	1055.35
246.443	1056.48
248.366	1057.26
250.287	1058.3
252.207	1059.76
254.127	1061.37
256.046	1064.49
257.965	1067.49
259.883	1070.58
261.8	1075.01
263.716	1079.38
265.633	1084.05
267.547	1091.38
269.463	1100.23
271.376	1112.33
273.289	1133.33
275.202	1166.86
277.113	1203.57
279.025	1239.14
280.935	1267.34
282.845	1272.47
284.754	1258.15
286.663	1230.94
288.57	1189.94
290.478	1144.31
292.384	1110.27
294.29	1091.52
296.195	1080.84
298.099	1072.74
300.003	1065.28
301.907	1061.08
303.808	1059.32
305.711	1057.61
307.612	1054.17
309.512	1053.28
311.412	1052.85
313.31	1052.21
315.21	1051.35
317.107	1050.7
319.004	1049.96
320.9	1049.12
322.796	1048.68
324.691	1048.5
326.585	1048.13
328.48	1047.95
330.372	1047.75
332.264	1047.21
334.156	1046.78
336.047	1046.11
337.937	1045.43
339.827	1045.38
341.717	1045.04
343.605	1045.35
345.492	1045.39
347.38	1045.6
349.266	1045.79
351.151	1045.99
353.037	1045.83
354.922	1045.61
356.805	1045.12
358.688	1044.69
360.57	1044.09
362.452	1043.88
364.334	1043.62
366.214	1043.51
368.094	1043.3
369.973	1043.29
371.851	1042.92
373.728	1042.33
375.606	1042.29
377.482	1042.8
379.358	1043.15
381.233	1043.47
383.108	1043.66
384.982	1043.54
386.855	1043.33
388.727	1043.24
390.599	1043.2
392.47	1043.33
394.34	1043.62
396.21	1043.77
398.08	1043.79
399.948	1043.79
401.817	1043.69
403.683	1043.52
405.551	1043.31
407.416	1043.07
409.281	1042.89
411.146	1042.72
413.01	1042.65
414.874	1042.59
416.736	1042.59
418.598	1042.56
420.459	1042.54
422.32	1042.55
424.18	1042.91
426.04	1043.34
427.898	1043.71
429.756	1043.82
431.614	1043.64
433.471	1043.19
435.327	1042.82
437.182	1042.53
439.038	1042.14
440.892	1041.95
442.745	1041.91
444.599	1041.95
446.451	1041.92
448.302	1042.01
450.153	1041.93
452.003	1041.87
453.853	1042.15
455.702	1042.71
457.551	1042.79
459.399	1042.48
461.245	1042.24
463.092	1042.25
464.938	1042.42
466.783	1042.38
468.627	1042.42
470.471	1042.41
472.314	1042.42
474.157	1042.27
475.999	1041.72
477.84	1041.14
479.681	1040.61
481.521	1040.31
483.36	1040.08
485.198	1040.04
487.037	1040.05
488.875	1040.18
490.712	1040.06
492.548	1040.23
494.383	1039.66
496.218	1039.21
498.052	1038.95
499.885	1038.73
501.719	1038.87
503.551	1039.21
505.383	1039.66
507.214	1040.43
509.044	1040.99
510.874	1041.03
512.703	1041
514.532	1041.1
516.359	1041.32
518.187	1041.59
520.013	1041.73
521.839	1041.77
523.665	1041.63
525.489	1041.58
527.313	1041.55
529.137	1041.61
530.959	1041.16
532.781	1040.51
534.603	1039.81
536.424	1039.15
538.244	1038.68
540.064	1038.47
541.882	1038.45
543.701	1038.57
545.518	1038.76
547.336	1039.02
549.152	1039.37
550.968	1039.35
552.783	1039.41
554.598	1039.63
556.411	1039.29
558.224	1038.67
560.038	1038.5
561.85	1038.38
563.661	1038.11
565.472	1037.8
567.281	1037.87
569.091	1038.09
570.9	1038.43
572.708	1038.92
574.516	1039.14
576.323	1038.79
578.129	1038.33
579.935	1037.81
581.74	1037.36
583.545	1036.93
585.349	1036.56
587.152	1036.53
588.954	1036.62
590.757	1037.02
592.558	1037.5
594.358	1037.88
596.159	1038.41
597.958	1038.91
599.757	1039.48
601.555	1040.12
603.352	1040.74
605.15	1040.86
606.946	1040.92
608.742	1040.89
610.537	1040.87
612.332	1040.87
614.125	1040.83
615.919	1040.79
617.711	1040.69
619.503	1040.39
621.295	1039.93
623.085	1039.51
624.876	1038.94
626.666	1038.31
628.454	1037.76
630.242	1037.24
632.03	1036.91
633.817	1036.7
635.603	1036.61
637.389	1036.64
639.175	1036.75
640.96	1036.99
642.743	1037.5
644.527	1038.42
646.309	1039.39
648.091	1039.87
649.873	1040.04
651.653	1040.15
653.434	1040.14
655.214	1040.11
656.993	1040.11
658.772	1040.03
660.549	1039.85
662.327	1039.6
664.103	1039.29
665.879	1039.3
667.654	1039.49
669.429	1039.59
671.203	1039.81
672.977	1040.24
674.75	1040.37
676.521	1040.22
678.294	1040.09
680.064	1040.22
681.835	1040.58
683.605	1040.97
685.374	1041.03
687.143	1040.78
688.911	1040.81
690.679	1040.48
692.445	1040.2
694.211	1040.94
695.977	1040.71
697.742	1040.6
699.506	1040.69
701.27	1041.2
703.033	1041.66
704.795	1042.21
706.557	1044.86
708.319	1049.57
710.08	1055.01
711.84	1060.13
713.6	1063.58
715.358	1065.59
717.116	1064.13
718.875	1058.43
720.632	1054.75
722.388	1049.9
724.144	1045.77
725.899	1044.38
727.654	1042.19
729.408	1041.67
731.162	1041.37
732.914	1040.53
734.666	1039.96
736.418	1039.5
738.169	1038.82
739.92	1038.18
741.67	1037.77
743.419	1037.42
745.167	1037.26
746.916	1037.16
748.663	1036.65
750.41	1036.9
752.157	1037.31
753.902	1037.75
755.647	1038.27
